OSEBX,Last,High,Low,Officialturnover(NOK)
12.12.12,447.3301,448.3389,443.9936,2488751731.00
11.12.12,444.9814,445.0852,440.2305,2317304046.00
10.12.12,441.1928,441.8326,439.6129,1642787480.00
07.12.12,441.0461,442.5858,439.3132,1918384657.00
06.12.12,441.5837,441.5861,435.9433,2265400238.00
05.12.12,436.6657,440.1301,436.6443,2409724130.00
04.12.12,437.1583,442.1412,436.3426,2502424807.00
03.12.12,442.1436,444.623,441.3873,2110628570.00
30.11.12,442.0839,442.8051,440.3626,3665356786.00
29.11.12,441.4788,441.6363,434.116,2482544600.00
28.11.12,434.0966,441.2283,432.9244,2718254865.00
27.11.12,441.2095,443.5156,440.4472,2345665247.00
26.11.12,440.4463,444.0215,439.7849,1969967210.00
23.11.12,444.0215,444.5034,441.986,1603499521.00
22.11.12,444.2561,444.2588,439.2798,2041149141.00
21.11.12,439.2655,440.3165,437.8716,2062497785.00
20.11.12,439.7823,439.7923,437.2231,2135983027.00
19.11.12,439.1714,439.395,429.6609,2889909228.00
16.11.12,429.7285,431.6149,428.2724,2598075531.00
15.11.12,431.0408,433.5522,430.4274,2774058584.00
14.11.12,433.5953,434.6082,431.7547,2025253583.00
13.11.12,432.32,435.709,429.771,2151023341.00
12.11.12,435.5959,437.5631,435.0652,1832885282.00
09.11.12,436.64,438.85,432.61,2698073632.00
08.11.12,437.85,441.66,437.44,2255171059.00
07.11.12,440.12,446.04,439.84,2547393999.00
06.11.12,443.34,443.76,441.21,2209703641.00
05.11.12,441.22,443.65,439.77,2262820052.00
02.11.12,443.65,447.46,443.54,3291428478.00
01.11.12,445.79,446.03,440.98,3145165223.00
31.10.12,442.18,446.54,441.79,2818634490.00
30.10.12,443.36,445.21,442.00,1580059846.00
29.10.12,442.17,442.42,440.14,1673349579.00
26.10.12,441.69,445.18,439.73,3321211619.00
25.10.12,445.03,445.23,440.27,3241864212.00
24.10.12,440.37,441.91,434.42,3465852162.00
23.10.12,434.42,446.48,434.41,3022797929.00
22.10.12,446.48,448.84,446.00,2131598098.00
19.10.12,448.56,452.35,448.53,2696251172.00
18.10.12,450.81,454.09,450.54,2781529165.00
17.10.12,451.83,454.04,449.70,2949507607.00
16.10.12,452.33,452.43,448.23,2454375327.00
15.10.12,448.25,451.28,447.40,2354135925.00
12.10.12,448.08,450.23,446.91,2172411408.00
11.10.12,450.11,450.64,445.93,2237270741.00
10.10.12,447.51,450.15,446.64,1986839693.00
09.10.12,450.15,451.97,448.78,2292781440.00
08.10.12,449.69,453.85,449.38,1874276402.00
05.10.12,453.84,453.84,446.96,2646587389.00
04.10.12,446.97,450.38,445.68,2784668182.00
03.10.12,449.40,451.14,448.27,2438564044.00
02.10.12,451.14,453.50,449.39,2332363699.00
01.10.12,452.23,452.23,444.95,2606147442.00
28.09.12,445.92,450.28,445.83,2941575950.00
27.09.12,447.32,448.74,445.57,3313330097.00
26.09.12,445.66,455.73,445.24,3071524085.00
25.09.12,455.73,456.34,452.54,2431864551.00
24.09.12,453.07,459.11,452.66,2665285304.00
21.09.12,456.69,456.94,450.40,3202068596.00
20.09.12,450.50,453.38,449.27,3672140223.00
19.09.12,453.37,459.10,453.37,3122845986.00
18.09.12,455.80,459.76,453.45,3194733041.00
17.09.12,459.76,461.10,457.29,3090259071.00
14.09.12,461.10,461.17,447.95,5005144857.00
13.09.12,447.95,449.17,446.20,2665090046.00
12.09.12,447.30,450.50,446.16,3363054700.00
11.09.12,446.18,446.46,443.53,2360529045.00
10.09.12,445.72,445.95,443.79,1960606992.00
07.09.12,444.86,446.82,443.02,2807172931.00
06.09.12,443.02,443.66,434.95,3189516373.00
05.09.12,435.43,435.43,431.30,2978214130.00
04.09.12,433.53,440.36,433.52,2010950822.00
03.09.12,439.43,439.43,434.39,1683701794.00
31.08.12,435.22,435.30,430.50,2518681469.00
30.08.12,430.54,435.68,430.16,2196330310.00
29.08.12,435.68,435.70,432.67,1845065492.00
28.08.12,432.99,435.00,432.17,2075943535.00
27.08.12,434.71,436.74,431.51,1660970325.00
24.08.12,431.51,433.12,429.47,1944235777.00
23.08.12,431.94,438.89,431.94,2192347185.00
22.08.12,436.51,440.22,434.32,2400980038.00
21.08.12,440.22,441.16,435.74,2170826165.00
20.08.12,435.74,439.82,435.73,2028164703.00
17.08.12,439.65,439.71,435.99,2306987525.00
16.08.12,436.31,438.02,435.36,2380012135.00
15.08.12,435.59,435.60,432.06,1808722883.00
14.08.12,433.53,434.12,429.85,2152030924.00
13.08.12,429.85,431.63,426.98,1840937661.00
10.08.12,430.31,432.49,429.42,1921114493.00
09.08.12,432.49,432.49,427.85,2680615971.00
08.08.12,427.85,432.75,427.16,2138888763.00
07.08.12,432.67,432.67,427.58,2330707366.00
06.08.12,428.95,429.54,426.43,1869503662.00
03.08.12,427.16,427.25,417.57,2564142873.00
02.08.12,417.62,424.28,416.26,2999873893.00
01.08.12,422.91,423.76,421.50,1930975569.00
31.07.12,423.31,427.17,422.67,2628315453.00
30.07.12,425.75,427.69,424.23,2283341153.00
27.07.12,425.20,425.20,418.91,2626071901.00
26.07.12,419.92,420.40,412.73,3375055648.00
25.07.12,412.86,415.64,409.11,2711994997.00
24.07.12,411.45,415.58,410.12,2370261300.00
23.07.12,412.80,423.94,411.04,2931605499.00
20.07.12,423.94,427.31,422.80,2459696842.00
19.07.12,427.13,427.37,424.32,2408863530.00
18.07.12,424.40,424.41,419.06,2529389866.00
17.07.12,419.06,420.55,416.80,2816351194.00
16.07.12,416.80,416.80,413.66,1814312147.00
13.07.12,416.09,416.51,407.35,2698363291.00
12.07.12,407.35,412.64,405.98,2419604196.00
11.07.12,411.95,413.59,410.15,2261768380.00
10.07.12,413.59,414.10,404.22,2892765007.00
09.07.12,404.22,407.61,403.43,2206437833.00
06.07.12,406.31,412.34,406.31,2275379566.00
05.07.12,412.04,415.85,408.94,3266671493.00
04.07.12,415.23,419.15,413.66,1953455569.00
03.07.12,419.15,419.15,410.73,3104257149.00
02.07.12,410.84,412.36,406.00,3066667003.00
29.06.12,407.09,407.50,393.86,3804458728.00
28.06.12,393.86,394.71,389.85,3367433630.00
27.06.12,392.50,392.50,382.77,3405061443.00
26.06.12,382.77,385.26,380.67,3295815906.00
25.06.12,381.91,386.39,380.68,3314067167.00
22.06.12,385.54,392.60,385.54,3775016746.00
21.06.12,392.60,399.55,392.60,3863695996.00
20.06.12,399.55,399.74,395.16,3317288379.00
19.06.12,396.02,396.34,390.21,2787148217.00
18.06.12,390.26,397.50,389.04,2544241954.00
15.06.12,391.71,391.76,381.98,4011447455.00
14.06.12,382.09,382.84,378.99,2884631247.00
13.06.12,381.25,388.56,380.79,3121212582.00
12.06.12,387.33,387.33,382.33,2772260449.00
11.06.12,385.54,395.54,385.54,2856233585.00
08.06.12,387.43,389.48,382.83,2822347413.00
07.06.12,389.48,392.17,385.01,3756726177.00
06.06.12,385.98,385.98,375.45,3759123830.00
05.06.12,375.45,377.54,371.68,2377374674.00
04.06.12,371.80,377.66,369.24,2768019856.00
01.06.12,377.66,386.97,374.46,4005290278.00
31.05.12,384.36,392.71,382.22,4518056905.00
30.05.12,388.60,395.27,387.85,3393865235.00
29.05.12,395.27,396.52,391.49,3195633547.00
25.05.12,392.17,394.74,389.79,2593516107.00
24.05.12,391.81,393.09,387.83,3307948955.00
23.05.12,388.75,402.12,388.49,3561492493.00
22.05.12,402.12,402.12,394.94,3479464414.00
21.05.12,394.94,395.41,387.06,3411577833.00
18.05.12,388.59,400.93,388.59,4947299776.00
16.05.12,400.91,403.70,396.48,3835389157.00
15.05.12,402.84,405.12,400.71,3826626435.00
14.05.12,400.90,408.94,399.12,3355304043.00
11.05.12,408.92,409.24,403.00,3571069977.00
10.05.12,408.61,409.06,400.37,4342547984.00
09.05.12,402.20,406.41,397.81,4922472553.00
08.05.12,401.72,416.84,401.58,4860351308.00
07.05.12,413.65,413.66,406.51,2910726114.00
04.05.12,412.55,422.23,412.48,3895897318.00
03.05.12,422.06,424.14,419.53,3517134994.00
02.05.12,419.53,425.97,418.32,3928794139.00
30.04.12,421.21,422.77,419.34,3309423393.00
27.04.12,419.69,422.47,416.92,5366835378.00
26.04.12,422.44,424.02,419.26,3593552424.00
25.04.12,420.55,421.77,415.65,3953321563.00
24.04.12,416.03,416.03,409.25,3514211188.00
23.04.12,409.25,421.26,407.70,3918205933.00
20.04.12,421.26,421.94,418.71,3628226842.00
19.04.12,420.50,424.41,419.88,4036951827.00
18.04.12,421.55,424.76,419.42,4867056477.00
17.04.12,422.88,422.89,411.44,3945086103.00
16.04.12,413.38,416.40,410.51,3449661592.00
13.04.12,413.72,418.22,412.58,3515470135.00
12.04.12,417.84,417.85,410.27,4075162533.00
11.04.12,411.32,412.98,407.24,3921806684.00
10.04.12,408.73,421.93,408.73,4823192673.00
04.04.12,421.93,426.92,421.24,1847799160.00
03.04.12,426.92,431.36,426.86,2656714467.00
02.04.12,430.93,430.93,424.93,3171969954.00
30.03.12,426.61,426.61,420.39,3908319716.00
29.03.12,420.40,426.71,420.00,4178503339.00
28.03.12,426.47,429.99,425.74,3575000408.00
27.03.12,429.49,436.50,429.46,3436228689.00
26.03.12,434.50,434.50,428.05,4009407469.00
23.03.12,428.36,428.73,423.70,4427003133.00
22.03.12,423.73,428.36,422.44,4262338735.00
21.03.12,427.96,432.11,425.71,4063856454.00
20.03.12,429.08,436.26,428.65,3929691584.00
19.03.12,436.24,436.34,433.55,3588534566.00
16.03.12,434.45,435.18,431.84,4186673977.00
15.03.12,431.88,434.24,431.49,4585467011.00
14.03.12,432.35,433.31,427.44,4754835169.00
13.03.12,427.44,427.84,422.43,3503667049.00
12.03.12,422.43,425.94,422.43,2839165939.00
09.03.12,425.80,426.58,422.79,3974675086.00
08.03.12,423.56,424.23,415.88,4103076286.00
07.03.12,415.88,415.88,410.24,3494488033.00
06.03.12,410.77,423.37,410.77,4967713253.00
05.03.12,423.36,429.10,423.12,3500971124.00
02.03.12,429.10,429.70,427.68,2924156187.00
01.03.12,428.37,430.22,426.53,4127451620.00
29.02.12,429.85,432.33,428.70,4602423148.00
28.02.12,430.54,430.60,427.23,4587216516.00
27.02.12,428.87,428.87,425.26,3990136356.00
24.02.12,427.64,428.29,423.21,3544363594.00
23.02.12,423.21,427.53,421.83,3598976729.00
22.02.12,425.86,426.44,422.50,4607130568.00
21.02.12,425.10,426.66,423.44,4040108395.00
20.02.12,426.03,426.32,420.48,4749651371.00
17.02.12,420.48,425.10,419.88,4869975225.00
16.02.12,420.86,421.07,417.37,4436955506.00
15.02.12,419.84,421.39,414.83,4790168567.00
14.02.12,414.83,417.51,413.72,4326015709.00
13.02.12,415.81,419.97,415.49,3283177637.00
10.02.12,417.02,417.03,413.42,4763802818.00
09.02.12,416.07,417.34,411.39,6213463134.00
08.02.12,411.39,414.33,408.24,5861962948.00
07.02.12,408.51,413.65,405.43,4971994915.00
06.02.12,410.76,411.19,406.33,3663461481.00
03.02.12,409.91,409.91,401.75,4979856945.00
02.02.12,405.11,405.51,401.46,5583617851.00
01.02.12,404.60,404.66,397.17,4267365944.00
31.01.12,397.36,398.71,394.67,4226498719.00
30.01.12,394.67,399.58,393.98,2936413586.00
27.01.12,399.51,401.80,397.82,3246653647.00
26.01.12,399.71,400.24,395.17,4277132857.00
25.01.12,395.17,397.40,393.52,3569860073.00
24.01.12,394.27,398.21,391.76,3973617872.00
23.01.12,398.20,400.33,395.50,3677177326.00
20.01.12,396.19,400.08,394.43,4120652637.00
19.01.12,398.67,399.26,394.86,5411180292.00
18.01.12,396.53,399.33,394.04,4470545652.00
17.01.12,397.51,400.52,395.57,4379883726.00
16.01.12,395.57,395.61,389.44,3565194183.00
13.01.12,394.45,401.11,391.86,3967716704.00
12.01.12,398.70,400.60,394.30,5194441579.00
11.01.12,394.39,397.64,392.76,4409470161.00
10.01.12,396.23,396.35,389.09,4525076454.00
09.01.12,389.09,394.90,388.94,3655113584.00
06.01.12,392.51,394.69,391.64,3456111495.00
05.01.12,393.25,395.00,391.07,3678476902.00
04.01.12,391.13,394.11,389.89,3829777637.00
03.01.12,394.09,394.35,388.92,3792254517.00
02.01.12,389.48,389.51,383.73,1383949508.00
30.12.11,384.95,385.39,382.51,1057019584.00
29.12.11,383.26,383.67,378.74,1366087265.00
28.12.11,379.88,384.82,379.58,1607709532.00
27.12.11,383.75,385.65,382.05,838294474.00
23.12.11,383.06,383.07,378.81,1803339519.00
22.12.11,379.01,379.02,372.51,2860883324.00
21.12.11,372.59,377.76,371.61,3446886032.00
20.12.11,374.72,374.72,363.06,3378699733.00
19.12.11,363.73,369.41,363.21,2680466410.00
16.12.11,366.98,368.48,364.40,3823847142.00
15.12.11,365.01,367.42,358.54,4232850035.00
14.12.11,358.54,371.08,358.54,4060809184.00
13.12.11,370.05,373.41,364.80,4041674430.00
12.12.11,367.77,378.32,367.46,3565550258.00
09.12.11,378.18,380.34,369.84,4187738979.00
08.12.11,373.56,384.08,373.21,4278536255.00
07.12.11,379.92,387.90,378.70,4728078059.00
06.12.11,384.78,385.27,378.72,3934025296.00
05.12.11,382.29,383.58,378.94,3052493201.00
02.12.11,378.98,383.23,377.51,4397147852.00
01.12.11,378.59,382.23,376.08,4437790329.00
30.11.11,380.85,380.85,360.18,7384431360.00
29.11.11,365.91,368.63,361.79,3504435220.00
28.11.11,366.39,366.39,352.37,3674834651.00
25.11.11,352.74,353.55,344.77,3019131236.00
24.11.11,347.74,356.51,346.77,3645017256.00
23.11.11,348.73,360.82,348.73,5069292791.00
22.11.11,360.19,369.26,360.19,3977846787.00
21.11.11,364.28,376.37,364.28,4183922554.00
18.11.11,375.85,379.64,374.11,3857270691.00
17.11.11,378.31,386.65,378.31,5017450807.00
16.11.11,386.34,390.57,383.18,4109647124.00
15.11.11,384.66,386.87,380.20,3703354097.00
14.11.11,385.90,391.97,383.66,3668891417.00
11.11.11,387.65,387.71,377.82,3828221781.00
10.11.11,377.82,382.89,373.23,4960999875.00
09.11.11,381.08,394.16,377.42,5918723453.00
08.11.11,388.21,393.76,386.88,3955732492.00
07.11.11,387.26,390.99,378.98,4717141559.00
04.11.11,382.84,388.96,380.50,4638199501.00
03.11.11,384.79,384.79,367.43,5688437132.00
02.11.11,374.95,376.35,364.63,5459693053.00
01.11.11,367.94,384.22,366.25,6325117599.00
31.10.11,384.22,390.28,384.22,4463887152.00
28.10.11,390.25,396.23,388.34,5931595670.00
27.10.11,394.92,394.97,383.36,6893022833.00
26.10.11,383.38,388.78,380.27,4486575573.00
25.10.11,381.98,387.73,379.10,4908735908.00
24.10.11,385.33,385.33,376.32,4171568187.00
21.10.11,377.88,377.88,366.00,4307811265.00
20.10.11,366.30,369.01,364.12,4708796163.00
19.10.11,368.88,373.35,368.36,4307700649.00
18.10.11,369.72,371.23,362.84,4006925502.00
17.10.11,367.52,377.14,364.78,4458724920.00
14.10.11,370.35,370.68,360.38,4176628310.00
13.10.11,360.38,368.35,359.59,3823413090.00
12.10.11,366.07,366.07,354.44,4764676816.00
11.10.11,355.64,360.74,353.22,3970756044.00
10.10.11,360.41,360.41,345.40,4160575653.00
07.10.11,345.43,351.33,344.60,3908787971.00
06.10.11,345.52,345.54,337.14,4698029670.00
05.10.11,337.14,337.17,323.94,4508154480.00
04.10.11,323.94,334.83,321.53,6640803340.00
03.10.11,334.75,348.28,334.75,4911060299.00
30.09.11,348.28,353.08,345.14,4858183467.00
29.09.11,349.44,352.33,344.29,4159131386.00
28.09.11,347.67,352.26,345.67,3835484281.00
27.09.11,351.49,351.73,339.74,5079618195.00
26.09.11,339.74,346.06,332.86,5284634328.00
23.09.11,342.05,349.60,335.10,3618048508.00
22.09.11,346.21,363.39,346.21,5741871830.00
21.09.11,363.39,366.88,361.69,3801342076.00
20.09.11,366.88,367.00,357.37,4037716238.00
19.09.11,359.25,367.08,358.62,4061374917.00
16.09.11,367.07,370.64,363.70,5652279622.00
15.09.11,365.73,367.31,357.46,5767790246.00
14.09.11,357.46,357.47,347.83,4905886315.00
13.09.11,349.52,355.87,345.47,5666056967.00
12.09.11,350.28,358.22,346.75,4406728241.00
09.09.11,358.13,367.63,358.13,4178976747.00
08.09.11,367.35,367.85,360.51,4651129349.00
07.09.11,364.22,364.22,350.93,4354850824.00
06.09.11,350.93,357.48,347.59,5587362199.00
05.09.11,353.06,369.89,353.06,3997959825.00
02.09.11,369.63,380.16,367.27,3829073076.00
01.09.11,380.16,382.64,372.43,4504278588.00
31.08.11,378.47,379.79,370.08,4973640568.00
30.08.11,370.10,373.18,366.98,4436135735.00
29.08.11,368.73,370.51,360.13,3474348197.00
26.08.11,360.13,360.13,349.15,4198592237.00
25.08.11,357.57,366.95,355.95,4336810294.00
24.08.11,361.64,363.50,351.28,4713053338.00
23.08.11,351.28,359.07,348.13,4217637486.00
22.08.11,350.89,358.07,345.50,4149944613.00
19.08.11,351.44,357.16,339.22,6165749654.00
18.08.11,353.12,375.54,352.36,6333721808.00
17.08.11,375.54,378.65,368.20,4962323779.00
16.08.11,370.93,372.64,365.10,5134078916.00
15.08.11,371.58,374.09,366.31,4015880478.00
12.08.11,366.31,366.31,350.49,5938982571.00
11.08.11,356.00,356.15,338.54,6701651272.00
10.08.11,344.28,361.01,341.27,7159773030.00
09.08.11,348.05,348.61,324.75,9203221964.00
08.08.11,344.39,366.59,341.97,7594610429.00
05.08.11,365.03,378.91,361.21,8509088629.00
04.08.11,375.36,399.36,375.36,7031387957.00
03.08.11,394.42,402.75,392.74,5436349500.00
02.08.11,402.37,412.17,401.95,5032318578.00
01.08.11,411.71,423.96,411.71,3999328381.00
29.07.11,417.65,421.91,413.48,3389474234.00
28.07.11,421.89,422.37,417.50,3808919543.00
27.07.11,421.12,427.69,419.76,3093317207.00
26.07.11,427.66,429.72,425.29,3409772841.00
25.07.11,427.22,428.92,423.30,2777768075.00
22.07.11,427.17,430.71,425.37,3874729315.00
21.07.11,426.38,427.60,420.49,3573658355.00
20.07.11,422.89,423.24,416.07,3941964195.00
19.07.11,416.07,416.45,410.30,4297911488.00
18.07.11,411.28,417.50,410.82,2755427846.00
15.07.11,417.48,417.49,411.96,3006281049.00
14.07.11,414.91,419.43,414.86,3111208312.00
13.07.11,419.43,419.45,411.54,3493758044.00
12.07.11,413.66,416.42,404.98,4398948621.00
11.07.11,416.42,421.60,414.74,3373271254.00
08.07.11,421.46,432.31,421.16,4397858731.00
07.07.11,429.06,430.11,424.59,3760229251.00
06.07.11,424.59,428.03,422.46,4104269609.00
05.07.11,427.57,428.07,425.31,3636640972.00
04.07.11,427.55,428.66,424.44,2483558175.00
01.07.11,426.12,427.26,418.29,4676522892.00
30.06.11,421.33,421.33,415.78,5194350974.00
29.06.11,416.97,417.00,406.14,4363742030.00
28.06.11,406.14,407.00,402.21,3637647896.00
27.06.11,402.21,403.15,400.16,2811082071.00
24.06.11,401.55,410.90,400.77,4245154443.00
23.06.11,403.91,414.46,403.15,4712232070.00
22.06.11,414.46,419.44,414.46,3687656925.00
21.06.11,418.13,418.15,406.78,4810914356.00
20.06.11,406.78,409.88,404.94,4163547158.00
17.06.11,409.88,411.99,401.21,5870331293.00
16.06.11,408.94,413.91,405.04,6850000665.00
15.06.11,413.89,423.67,412.80,5183161476.00
14.06.11,423.56,424.30,419.72,4691274150.00
10.06.11,419.72,426.44,418.39,4867578974.00
09.06.11,425.88,426.55,422.31,4956431436.00
08.06.11,422.50,429.95,420.86,5921966424.00
07.06.11,429.68,432.61,428.82,4663572623.00
06.06.11,431.24,434.19,429.65,4475155769.00
03.06.11,432.17,437.40,428.63,4596833548.00
01.06.11,437.39,441.46,436.43,5269213055.00
31.05.11,440.91,442.11,436.52,8149866439.00
30.05.11,436.55,436.72,434.72,2289370233.00
27.05.11,434.99,435.26,429.56,4843261859.00
26.05.11,429.84,434.85,429.25,5475454436.00
25.05.11,431.73,431.78,426.05,5777290453.00
24.05.11,429.52,434.13,427.41,6317185094.00
23.05.11,427.62,435.19,427.12,4896961798.00
20.05.11,435.19,441.27,434.48,5423862753.00
19.05.11,438.09,439.73,434.97,6368632384.00
18.05.11,435.35,438.40,433.32,5637764864.00
16.05.11,436.01,436.01,429.30,4414635788.00
13.05.11,434.26,436.21,431.46,4434902985.00
12.05.11,431.61,436.50,428.73,5023226078.00
11.05.11,436.34,441.09,435.97,5557716232.00
10.05.11,436.81,437.88,433.52,5407183113.00
09.05.11,433.98,437.01,432.22,4747668899.00
06.05.11,434.27,434.27,423.24,7915045875.00
05.05.11,430.34,434.60,425.71,6495252221.00
04.05.11,429.69,440.19,429.15,7718835285.00
03.05.11,439.73,446.71,438.81,5470280576.00
02.05.11,446.68,449.69,446.68,3398346786.00
29.04.11,447.74,447.74,443.36,4970831306.00
28.04.11,444.20,447.09,442.64,5793523494.00
27.04.11,443.39,444.96,441.25,5252222016.00
26.04.11,443.67,443.67,439.80,5150908476.00
20.04.11,442.23,442.23,433.32,2489820270.00
19.04.11,433.32,434.38,428.25,3519956577.00
18.04.11,428.25,437.92,427.46,4604221170.00
15.04.11,437.92,442.01,436.84,4676246172.00
14.04.11,439.66,446.55,438.09,6385599916.00
13.04.11,446.16,448.23,444.09,5620946742.00
12.04.11,444.09,452.87,442.99,7174371548.00
11.04.11,452.87,453.57,451.74,3760226952.00
08.04.11,453.27,454.45,450.58,5568916432.00
07.04.11,450.58,456.08,449.91,6074810098.00
06.04.11,454.91,456.71,454.14,6115066080.00
05.04.11,454.56,454.76,451.17,5434448868.00
04.04.11,454.30,454.62,451.28,6075000457.00
01.04.11,451.41,451.92,445.39,7247917358.00
31.03.11,445.41,448.51,445.05,5419823312.00
30.03.11,446.34,447.50,444.09,5303631007.00
29.03.11,444.09,444.76,440.48,5057824521.00
28.03.11,444.64,445.65,443.82,4367420139.00
25.03.11,445.57,445.57,442.52,4907313262.00
24.03.11,442.60,442.73,438.52,5363255194.00
23.03.11,438.96,438.96,435.80,5005482293.00
22.03.11,437.89,441.79,436.18,5474749730.00
21.03.11,440.22,441.41,434.55,4918418146.00
18.03.11,434.55,436.99,431.11,6932113217.00
17.03.11,431.11,431.33,421.03,7477245232.00
16.03.11,421.03,428.20,419.69,9179058700.00
15.03.11,420.23,428.10,409.63,10100887112.00
14.03.11,428.10,432.67,426.62,5682629859.00
11.03.11,431.91,435.72,428.75,6729356105.00
10.03.11,435.72,444.26,434.89,7014517131.00
09.03.11,444.26,447.51,443.13,6023835989.00
08.03.11,447.09,447.13,443.34,6271047527.00
07.03.11,446.33,451.56,445.65,5434366921.00
04.03.11,448.58,450.08,445.91,6089702691.00
